,0
27396,1988
27397,1904
27398,1995
27399,1998
27400,1950
27401,1987
27402,1979
27403,1996
27404,1975
27405,1974
27406,1959
27407,1993
27408,1986
27409,1998
27410,1938
27411,1983
27412,1990
27413,1825
27414,1999
27415,1996
27416,1937
27417,1905
27418,1907
27419,1999
27420,1990
27421,1974
27422,1986
27423,1966
27424,1958
27425,1991
27426,1908
27427,1961
27428,1992
27429,1993
27430,1996
27431,1994
27432,1999
27433,1983
27434,1990
27435,1942
27436,1973
27437,1970
27438,1936
27439,1939
27440,1972
27441,1980
27442,1996
27443,1960
27444,1958
27445,1963
27446,1997
27447,1994
27448,1989
27449,1996
27450,1996
27451,1988
27452,1994
27453,1970
27454,1967
27455,1964
27456,1922
27457,1956
27458,1993
27459,1988
27460,1996
27461,1948
27462,1931
27463,1984
27464,1910
27465,1908
27466,1983
27467,1992
27468,1992
27469,1946
27470,1976
27471,1997
27472,1965
27473,1964
27474,1991
27475,1871
27476,1975
27477,1974
27478,1968
27479,1988
27480,1968
27481,1963
27482,1973
27483,1991
27484,1948
27485,1997
27486,1969
27487,1967
27488,1987
27489,1976
27490,1988
27491,1882
27492,1921
27493,1995
27494,1956
27495,1986
27496,1977
27497,1991
27498,1999
27499,1955
27500,1950
27501,1954
27502,1993
27503,1942
27504,1988
27505,1986
27506,1991
27507,1984
27508,1942
27509,1986
27510,1972
27511,1992
27512,1997
27513,1956
27514,1899
27515,1995
27516,1954
27517,1981
27518,1929
27519,1990
27520,1945
27521,1945
27522,1986
27523,1940
27524,1968
27525,1906
27526,1913
27527,1969
27528,1987
27529,1985
27530,1963
27531,1976
27532,1971
27533,1951
27534,1980
27535,1977
27536,1985
27537,1979
27538,1946
27539,1956
27540,1959
27541,1978
27542,1922
27543,1971
27544,1957
27545,1987
27546,1946
27547,1948
27548,1961
27549,1931
27550,1986
27551,1955
27552,1977
27553,1961
27554,1926
27555,1972
27556,1986
27557,1987
27558,1946
27559,1936
27560,1966
27561,1934
27562,1895
27563,1967
27564,1945
27565,1949
27566,1918
27567,1976
27568,1969
27569,1949
27570,1982
27571,1963
27572,1943
27573,1967
27574,1929
27575,1962
27576,1982
27577,1939
27578,1954
27579,1980
27580,1971
27581,1943
27582,1980
27583,1979
27584,1986
27585,1924
27586,1968
27587,1945
27588,1945
27589,1978
27590,1985
27591,1947
27592,1952
27593,1981
27594,1937
27595,1931
27596,1985
27597,1959
27598,1933
27599,1940
27600,1938
27601,1944
27602,1981
27603,1955
27604,1929
27605,1935
27606,1922
27607,1981
27608,1974
27609,1906
27610,1942
27611,1980
27612,1928
27613,1983
27614,1945
27615,1985
27616,1906
27617,1958
27618,1864
27619,1974
27620,1913
27621,1878
27622,1990
27623,1954
27624,1974
27625,1912
27626,1940
27627,1976
27628,1957
27629,1959
27630,1965
27631,1953
27632,1982
27633,1932
27634,1970
27635,1986
27636,1983
27637,1985
27638,1959
27639,1980
27640,1948
27641,1925
27642,1925
27643,1990
27644,1947
27645,1981
27646,1964
27647,1911
27648,1989
27649,1988
27650,1955
27651,1923
27652,1973
27653,1980
27654,1945
27655,1987
27656,1966
27657,1965
27658,1951
27659,1921
27660,1940
27661,1966
27662,1950
27663,1922
27664,1926
27665,1897
27666,1983
27667,1885
27668,1920
27669,1932
27670,1941
27671,1981
27672,1936
27673,1958
27674,1979
27675,1987
27676,1954
27677,1990
27678,1924
27679,1965
27680,1947
27681,1959
27682,1970
27683,1897
27684,1963
27685,1985
27686,1941
27687,1944
27688,1944
27689,1989
27690,1973
27691,1990
27692,1990
27693,1927
27694,1950
27695,1947
27696,1946
27697,1956
27698,1953
27699,1948
27700,1894
27701,1980
27702,1946
27703,1968
27704,1944
27705,1945
27706,1984
27707,1971
27708,1932
27709,1974
27710,1974
27711,1962
27712,1974
27713,1938
27714,1931
27715,1974
27716,1908
27717,1930
27718,1942
27719,1975
27720,1979
27721,1985
27722,1980
27723,1982
27724,1979
27725,1980
27726,1941
27727,1947
27728,1953
27729,1975
27730,1955
27731,1958
27732,1953
27733,1938
27734,1922
27735,1960
27736,1986
27737,1981
27738,1979
27739,1976
27740,1930
27741,1966
27742,1992
27743,1970
27744,1933
27745,1962
27746,1889
27747,1987
27748,1923
27749,1981
27750,1985
27751,1966
27752,1940
27753,1981
27754,1970
27755,1944
27756,1984
27757,1999
27758,1977
27759,1980
27760,1978
27761,1955
27762,1973
27763,1985
27764,1890
27765,1983
27766,1942
27767,1967
27768,1940
27769,1988
27770,1979
27771,1891
27772,1975
27773,1983
27774,1984
27775,1946
27776,1980
27777,1984
27778,1904
27779,1959
27780,1991
27781,1946
27782,1986
27783,1991
27784,1980
27785,1977
27786,1989
27787,1983
27788,1990
27789,1983
27790,1977
27791,1982
27792,1978
27793,1974
27794,1933
27795,1942
27796,1962
27797,1960
27798,1975
27799,1973
27800,1979
27801,1967
27802,1951
27803,1988
27804,1983
27805,1987
27806,1946
27807,1978
27808,1979
27809,1989
27810,1988
27811,1986
27812,1985
27813,1991
27814,1935
27815,1984
27816,1923
27817,1928
27818,1987
27819,1984
27820,1951
27821,1969
27822,1984
27823,1989
27824,1990
27825,1980
27826,1986
27827,1992
27828,1985
27829,1971
27830,1980
27831,1983
27832,1988
27833,1991
27834,1980
27835,1948
27836,1977
27837,1988
27838,1964
27839,1981
27840,1966
27841,1880
27842,1931
27843,1991
27844,1982
27845,1989
27846,1989
27847,1962
27848,1985
27849,1988
27850,1960
27851,1942
27852,1960
27853,1979
27854,1985
27855,1928
27856,1986
27857,1976
27858,1992
27859,1984
27860,1990
27861,1986
27862,1991
27863,1936
27864,1992
27865,1948
27866,1982
27867,1916
27868,1963
27869,1980
27870,1985
27871,1956
27872,1966
27873,1963
27874,1978
27875,1975
27876,1970
27877,1947
27878,1908
27879,1934
27880,1952
27881,1952
27882,1953
27883,1970
27884,1984
27885,1988
27886,1990
27887,1988
27888,1984
27889,1989
27890,1980
27891,1974
27892,1982
27893,1919
27894,1923
27895,1976
27896,1944
27897,1973
27898,1975
27899,1975
27900,1979
27901,1981
27902,1982
27903,1989
27904,1986
27905,1987
27906,1963
27907,1987
27908,1899
27909,1921
27910,1934
27911,1975
27912,1846
27913,1958
27914,1986
27915,1962
27916,1976
27917,1949
27918,1961
27919,1991
27920,1978
27921,1973
27922,1956
27923,1983
27924,1950
27925,1957
27926,1920
27927,1992
27928,1992
27929,1927
27930,1974
27931,1974
27932,1964
27933,1988
27934,1976
27935,1970
27936,1994
27937,1977
27938,1980
27939,1979
27940,1986
27941,1978
27942,1984
27943,1986
27944,1957
27945,1989
27946,1981
27947,1992
27948,1992
27949,1989
27950,1984
27951,1980
27952,1984
27953,1942
27954,1980
27955,1989
27956,1977
27957,1991
27958,1979
27959,1977
27960,1954
27961,1985
27962,1980
27963,1990
27964,1978
27965,1921
27966,1973
27967,1978
27968,1976
27969,1966
27970,1981
27971,1966
27972,1982
27973,1987
27974,1983
27975,1986
27976,1997
27977,1994
27978,1947
27979,1900
27980,1957
27981,1996
27982,1972
27983,1997
27984,1967
27985,1987
27986,1987
27987,1948
27988,1949
27989,1992
27990,1936
27991,1962
27992,1895
27993,1992
27994,1985
27995,1956
27996,1994
27997,1997
27998,1988
27999,1989
28000,1950
28001,1923
28002,1970
28003,1989
28004,1991
28005,1950
28006,1934
28007,1921
28008,1895
28009,1961
28010,1873
28011,1927
28012,1901
28013,1948
28014,1975
28015,1960
28016,1931
28017,1929
28018,1995
28019,1915
28020,1989
28021,1987
28022,1994
28023,1989
28024,1954
28025,1893
28026,1896
28027,1883
28028,1969
28029,1944
28030,1994
28031,1969
28032,1920
28033,1870
28034,1986
28035,1984
28036,1936
28037,1973
28038,1928
28039,1971
28040,1985
28041,1932
28042,1917
28043,1988
28044,1987
28045,1991
28046,1981
28047,1946
28048,1991
28049,1966
28050,1891
28051,1987
28052,1925
28053,1989
28054,1945
28055,1888
28056,1981
28057,1935
28058,1936
28059,1956
28060,1975
28061,1991
28062,1986
28063,1983
28064,1990
28065,1982
28066,1972
28067,1994
28068,1985
28069,1989
28070,1972
28071,1964
28072,1970
28073,1981
28074,1990
28075,1967
28076,1981
28077,1992
28078,1997
28079,1994
28080,1972
28081,1913
28082,1920
28083,1975
28084,1981
28085,1989
28086,1981
28087,1877
28088,1980
28089,1996
28090,1971
28091,1949
28092,1983
28093,1932
28094,1930
28095,1941
28096,1971
28097,1999
28098,1986
28099,1927
28100,1990
28101,1988
28102,1963
28103,1987
28104,1989
28105,1902
28106,1928
28107,1994
28108,1994
28109,1992
28110,1985
28111,1960
28112,1985
28113,1885
28114,1994
28115,1985
28116,1985
28117,1960
28118,1924
28119,1981
28120,1954
28121,1901
28122,1957
28123,1946
28124,1987
28125,1992
28126,1995
28127,1963
28128,1974
28129,1985
28130,1962
28131,1971
28132,1958
28133,1945
28134,1976
28135,1970
28136,1979
28137,1991
28138,1987
28139,1937
28140,1937
28141,1941
28142,1930
28143,1990
28144,1955
28145,1982
28146,1979
28147,1982
28148,1951
28149,1938
28150,1980
28151,1975
28152,1953
28153,1995
28154,1954
28155,1977
28156,1965
28157,1998
28158,1978
28159,1944
28160,1947
28161,1963
28162,1944
28163,1934
28164,1956
28165,1995
28166,1964
28167,1944
28168,1953
28169,1982
28170,1961
28171,1990
28172,1989
28173,1988
28174,1985
28175,1996
28176,1929
28177,1930
28178,1923
28179,1953
28180,1936
28181,1994
28182,1991
28183,1988
28184,1894
28185,1929
28186,1983
28187,1996
28188,1970
28189,1963
28190,1953
28191,1977
28192,1975
28193,1994
28194,1994
28195,1994
28196,1976
28197,1961
28198,1951
28199,1950
28200,1900
28201,1916
28202,1941
28203,1926
28204,1910
28205,1987
28206,1964
28207,1958
28208,1980
28209,1962
28210,1936
28211,1936
28212,1971
28213,1990
28214,1980
28215,1985
28216,1924
28217,1922
28218,1969
28219,1984
28220,1972
28221,1984
28222,1951
28223,1975
28224,1974
28225,1973
28226,1973
28227,1932
28228,1966
28229,1906
28230,1916
28231,1951
28232,1936
28233,1968
28234,1939
28235,1973
28236,1935
28237,1976
28238,1976
28239,1948
28240,1956
28241,1956
28242,1919
28243,1958
28244,1929
28245,1943
28246,1943
28247,1977
28248,1962
28249,1986
28250,1899
28251,1968
28252,1919
28253,1981
28254,1982
28255,1975
28256,1986
28257,1978
28258,1985
28259,1894
28260,1918
28261,1984
28262,1993
28263,1980
28264,1936
28265,1955
28266,1961
28267,1979
28268,1947
28269,1989
28270,1983
28271,1944
28272,1985
28273,1964
28274,1987
28275,1898
28276,1988
28277,1934
28278,1956
28279,1933
28280,1935
28281,1979
28282,1970
28283,1983
28284,1985
28285,1935
28286,1989
28287,1984
28288,1951
28289,1968
28290,1974
28291,1959
28292,1960
28293,1960
28294,1975
28295,1986
28296,1960
28297,1958
28298,1973
28299,1969
28300,1964
28301,1986
28302,1922
28303,1987
28304,1945
28305,1882
28306,1944
28307,1961
28308,1986
28309,1977
28310,1930
28311,1908
28312,1939
28313,1984
28314,1940
28315,1988
28316,1938
28317,1945
28318,1989
28319,1985
28320,1964
28321,1856
28322,1984
28323,1933
28324,1966
28325,1989
28326,1947
28327,1989
28328,1980
28329,1904
28330,1984
28331,1942
28332,1921
28333,1919
28334,1969
28335,1980
28336,1960
28337,1969
28338,1952
28339,1990
28340,1903
28341,1928
28342,1975
28343,1923
28344,1982
28345,1975
28346,1987
28347,1880
28348,1931
28349,1940
28350,1969
28351,1922
28352,1981
28353,1979
28354,1931
28355,1941
28356,1970
28357,1978
28358,1985
28359,1934
28360,1934
28361,1967
28362,1963
28363,1972
28364,1977
28365,1911
28366,1908
28367,1919
28368,1944
28369,1945
28370,1935
28371,1979
28372,1903
28373,1947
28374,1957
28375,1826
28376,1985
28377,1986
28378,1940
28379,1970
28380,1979
28381,1968
28382,1965
28383,1910
28384,1998
28385,1962
28386,1960
28387,1962
28388,1927
28389,1960
28390,1985
28391,1968
28392,1966
28393,1950
28394,1959
28395,1987
28396,1962
28397,1969
28398,1982
28399,1986
28400,1960
28401,1970
28402,1968
28403,1972
28404,1953
28405,1932
28406,1943
28407,1954
28408,1982
28409,1981
28410,1972
28411,1927
28412,1961
28413,1923
28414,1973
28415,1932
28416,1891
28417,1985
28418,1974
28419,1970
28420,1980
28421,1996
28422,1922
28423,1943
28424,1942
28425,1989
28426,1980
28427,1968
28428,1992
28429,1989
28430,1986
28431,1940
28432,1945
28433,1950
28434,1990
28435,1936
28436,1982
28437,1947
28438,1968
28439,1970
28440,1951
28441,1915
28442,1972
28443,1944
28444,1933
28445,1978
28446,1977
28447,1967
28448,1948
28449,1959
28450,1952
28451,1945
28452,1987
28453,1984
28454,1954
28455,1960
28456,1987
28457,1967
28458,1950
28459,1951
28460,1941
28461,1944
28462,1957
28463,1943
28464,1987
28465,1949
28466,1928
28467,1987
28468,1957
28469,1938
28470,1988
28471,1991
28472,1911
28473,1962
28474,1991
28475,1904
28476,1886
28477,1982
28478,1949
28479,1963
28480,1956
28481,1876
28482,1980
28483,1945
28484,1896
28485,1941
28486,1983
28487,1983
28488,1959
28489,1894
28490,1993
28491,1965
28492,1913
28493,1929
28494,1990
28495,1970
28496,1979
28497,1961
28498,1952
28499,1963
28500,1991
28501,1965
28502,1955
28503,1965
28504,1945
28505,1958
28506,1969
28507,1990
28508,1971
28509,1969
28510,1990
28511,1994
28512,1992
28513,1992
28514,1960
28515,1991
28516,1991
28517,1993
28518,1990
28519,1993
28520,1944
28521,1988
28522,1923
28523,1962
28524,1991
28525,1957
28526,1992
28527,1963
28528,1963
28529,1935
28530,1947
28531,1978
28532,1960
28533,1975
28534,1923
28535,1961
28536,1946
28537,1944
28538,1949
28539,1945
28540,1972
28541,1972
28542,1974
28543,1987
28544,1969
28545,1960
28546,1948
28547,1948
28548,1911
28549,1904
28550,1946
28551,1967
28552,1958
28553,1975
28554,1946
28555,1923
28556,1949
28557,1978
28558,1960
28559,1986
28560,1946
28561,1924
28562,1969
28563,1984
28564,1972
28565,1978
28566,1993
28567,1937
28568,1987
28569,1978
28570,1988
28571,1957
28572,1981
28573,1893
28574,1984
28575,1990
28576,1994
28577,1993
28578,1963
28579,1995
28580,1989
28581,1984
28582,1960
28583,1948
28584,1983
28585,1913
28586,1979
28587,1989
28588,1920
28589,1992
28590,1977
28591,1993
28592,1993
28593,1994
28594,1958
28595,1990
28596,1992
28597,1988
28598,1994
28599,1993
28600,1989
28601,1950
28602,1984
28603,1998
28604,1945
28605,1972
28606,1978
28607,1958
28608,1994
28609,1980
28610,1914
28611,1941
28612,1978
28613,1935
28614,1987
28615,1992
28616,1944
28617,1974
28618,1970
28619,1941
28620,1964
28621,1982
28622,1936
28623,1927
28624,1933
28625,1984
28626,1992
28627,1931
28628,1980
28629,1992
28630,1983
28631,1962
28632,1948
28633,1974
28634,1930
28635,1994
28636,1954
28637,1969
28638,1952
28639,1983
28640,1975
28641,1978
28642,1934
28643,1943
28644,1962
28645,1992
28646,1993
28647,1992
28648,1993
28649,1993
28650,1993
28651,1954
28652,1993
28653,1994
28654,1993
28655,1955
28656,1927
28657,1988
28658,1969
28659,1949
28660,1956
28661,1990
28662,1984
28663,1983
28664,1988
28665,1990
28666,1976
28667,1981
28668,1945
28669,1947
28670,1947
28671,1970
28672,1963
28673,1980
28674,1993
28675,1993
28676,1984
28677,1992
28678,1945
28679,1872
28680,1988
28681,1911
28682,1980
28683,1949
28684,1938
28685,1963
28686,1980
28687,1992
28688,1993
28689,1927
28690,1992
28691,1973
28692,1934
28693,1990
28694,1965
28695,1936
28696,1993
28697,1920
28698,1997
28699,1985
28700,1980
28701,1980
28702,1989
28703,1996
28704,1986
28705,1973
28706,1973
28707,1993
28708,1988
28709,1928
28710,1982
28711,1977
28712,1988
28713,1982
28714,1927
28715,1950
28716,1938
28717,1937
28718,1996
28719,1996
28720,1985
28721,1990
28722,1987
28723,1998
28724,1982
28725,1993
28726,1991
28727,1992
28728,1966
28729,1962
28730,1998
28731,1974
28732,1993
28733,1993
28734,1993
28735,1955
28736,1924
28737,1994
28738,1992
28739,1946
28740,1947
28741,1983
28742,1992
28743,1990
28744,1990
28745,1921
28746,1947
28747,1898
28748,1884
28749,1992
28750,1991
28751,1988
28752,1993
28753,1992
28754,1961
28755,1980
28756,1994
28757,1964
28758,1969
28759,1968
28760,1968
28761,1974
28762,1943
28763,1962
28764,1996
28765,1966
28766,1992
28767,1994
28768,1980
28769,1955
28770,1984
28771,1992
28772,1995
28773,1906
28774,1957
28775,1990
28776,1960
28777,1992
28778,1957
28779,1951
28780,1934
28781,1927
28782,1958
28783,1950
28784,1913
28785,1934
28786,1944
28787,1926
28788,1920
28789,1939
28790,1952
28791,1931
28792,1919
28793,1982
28794,1895
28795,1982
28796,1994
28797,1991
28798,1993
28799,1994
28800,1991
28801,1992
28802,1933
28803,1918
28804,1938
28805,1936
28806,1946
28807,1932
28808,1950
28809,1961
28810,1919
28811,1921
28812,1913
28813,1910
28814,1913
28815,1957
28816,1955
28817,1980
28818,1954
28819,1949
28820,1983
28821,1917
28822,1975
28823,1965
28824,1910
28825,1923
28826,1990
28827,1911
28828,1989
28829,1969
28830,1971
28831,1980
28832,1957
28833,1930
28834,1960
28835,1917
28836,1972
28837,1984
28838,1986
28839,1955
28840,1944
28841,1956
28842,1942
28843,1936
28844,1937
28845,1949
28846,1947
28847,1931
28848,1981
28849,1910
28850,1947
28851,1947
28852,1916
28853,1912
28854,1962
28855,1974
28856,1969
28857,1978
28858,1985
28859,1938
28860,1911
28861,1949
28862,1917
28863,1926
28864,1974
28865,1970
28866,1986
28867,1958
28868,1988
28869,1952
28870,1986
28871,1986
28872,1947
28873,1982
28874,1952
28875,1945
28876,1953
28877,1968
28878,1929
28879,1939
28880,1955
28881,1979
28882,1943
28883,1950
28884,1964
28885,1960
28886,1942
28887,1962
28888,1979
28889,1924
28890,1974
28891,1974
28892,1984
28893,1976
28894,1944
28895,1968
28896,1972
28897,1984
28898,1986
28899,1981
28900,1970
28901,1977
28902,1981
28903,1925
28904,1988
28905,1978
28906,1920
28907,1954
28908,1946
28909,1927
28910,1922
28911,1979
28912,1959
28913,1948
28914,1970
28915,1965
28916,1927
28917,1968
28918,1914
28919,1945
28920,1947
28921,1889
28922,1934
28923,1983
28924,1980
28925,1977
28926,1945
28927,1981
28928,1979
28929,1950
28930,1976
28931,1892
28932,1935
28933,1971
28934,1965
28935,1986
28936,1963
28937,1965
28938,1912
28939,1912
28940,1977
28941,1940
28942,1956
28943,1922
28944,1980
28945,1944
28946,1906
28947,1950
28948,1933
28949,1982
28950,1984
28951,1943
28952,1969
28953,1985
28954,1896
28955,1980
28956,1991
28957,1982
28958,1980
28959,1957
28960,1984
28961,1985
28962,1944
28963,1938
28964,1939
28965,1970
28966,1963
28967,1936
28968,1980
28969,1967
28970,1942
28971,1854
28972,1936
28973,1979
28974,1942
28975,1977
28976,1978
28977,1949
28978,1903
28979,1927
28980,1923
28981,1985
28982,1849
28983,1911
28984,1967
28985,1914
28986,1932
28987,1940
28988,1912
28989,1939
28990,1903
28991,1959
28992,1940
28993,1942
28994,1937
28995,1937
28996,1970
28997,1980
28998,1989
28999,1993
29000,1978
29001,1942
29002,1934
29003,1938
29004,1962
29005,1973
29006,1976
29007,1916
29008,1968
29009,1938
29010,1969
29011,1944
29012,1951
29013,1987
29014,1930
29015,1974
29016,1981
29017,1910
29018,1983
29019,1986
29020,1983
29021,1961
29022,1942
29023,1927
29024,1983
29025,1983
29026,1978
29027,1984
29028,1962
29029,1979
29030,1959
29031,1981
29032,1954
29033,1987
29034,1954
29035,1987
29036,1913
29037,1962
29038,1989
29039,1967
29040,1975
29041,1972
29042,1978
29043,1941
29044,1981
29045,1891
29046,1988
29047,1984
29048,1998
29049,1950
29050,1993
29051,1951
29052,1974
29053,1975
29054,1976
29055,1938
29056,1924
29057,1975
29058,1963
29059,1977
29060,1925
29061,1934
29062,1982
29063,1902
29064,1970
29065,1963
29066,1979
29067,1979
29068,1978
29069,1919
29070,1993
29071,1934
29072,1906
29073,1990
29074,1944
29075,1996
29076,1956
29077,1955
29078,1963
29079,1985
29080,1956
29081,1952
29082,1989
29083,1987
29084,1992
29085,1934
29086,1987
29087,1980
29088,1989
29089,1986
29090,1967
29091,1940
29092,1937
29093,1919
29094,1960
29095,1984
29096,1950
29097,1946
29098,1967
29099,1990
29100,1983
29101,1980
29102,1976
29103,1951
29104,1943
29105,1954
29106,1982
29107,1895
29108,1964
29109,1936
29110,1975
29111,1985
29112,1913
29113,1967
29114,1895
29115,1991
29116,1990
29117,1991
29118,1970
29119,1961
29120,1986
29121,1974
29122,1989
29123,1954
29124,1943
29125,1980
29126,1985
29127,1981
29128,1991
29129,1983
29130,1946
29131,1980
29132,1918
29133,1913
29134,1987
29135,1953
29136,1985
29137,1971
29138,1988
29139,1951
29140,1942
29141,1982
29142,1976
29143,1988
29144,1978
29145,1946
29146,1989
29147,1978
29148,1945
29149,1924
29150,1962
29151,1990
29152,1945
29153,1974
29154,1956
29155,1959
29156,1986
29157,1982
29158,1972
29159,1948
29160,1941
29161,1980
29162,1944
29163,1930
29164,1983
29165,1982
29166,1958
29167,1974
29168,1980
29169,1979
29170,1976
29171,1974
29172,1959
29173,1986
29174,1916
29175,1959
29176,1988
29177,1967
29178,1922
29179,1837
29180,1981
29181,1992
29182,1922
29183,1990
29184,1994
29185,1993
29186,1987
29187,1980
29188,1990
29189,1971
29190,1978
29191,1947
29192,1996
29193,1982
29194,1994
29195,1918
29196,1931
29197,1959
29198,1932
29199,1926
29200,1988
29201,1968
29202,1975
29203,1933
29204,1975
29205,1975
29206,1954
29207,1994
29208,1983
29209,1988
29210,1988
29211,1982
29212,1979
29213,1986
29214,1925
29215,1989
29216,1916
29217,1950
29218,1989
29219,1947
29220,1958
29221,1990
29222,1966
29223,1984
29224,1936
29225,1989
29226,1899
29227,1976
29228,1942
29229,1984
29230,1938
29231,1975
29232,1976
29233,1992
29234,1907
29235,1979
29236,1918
29237,1940
29238,1991
29239,1939
29240,1923
29241,1982
29242,1958
29243,1978
29244,1995
29245,1908
29246,1978
29247,1979
29248,1980
29249,1985
29250,1990
29251,1992
29252,1992
29253,1977
29254,1934
29255,1986
29256,1993
29257,1955
29258,1973
29259,1924
29260,1940
29261,1990
29262,1981
29263,1967
29264,1922
29265,1976
29266,1966
29267,1973
29268,1932
29269,1986
29270,1985
29271,1973
29272,1951
29273,1975
29274,1988
29275,1992
29276,1989
29277,1981
29278,1952
29279,1990
29280,1948
29281,1981
29282,1960
29283,1984
29284,1974
29285,1984
29286,1980
29287,1952
29288,1946
29289,1973
29290,1954
29291,1934
29292,1921
29293,1994
29294,1957
29295,1960
29296,1993
29297,1988
29298,1920
29299,1916
29300,1993
29301,1961
29302,1986
29303,1944
29304,1978
29305,1983
29306,1993
29307,1991
29308,1993
29309,1990
29310,1973
29311,1984
29312,1985
29313,1963
29314,1922
29315,1994
29316,1913
29317,1951
29318,1968
29319,1978
29320,1969
29321,1958
29322,1965
29323,1969
29324,1967
29325,1967
29326,1968
29327,1966
29328,1968
29329,1960
29330,1968
29331,1962
29332,1962
29333,1963
29334,1965
29335,1963
29336,1959
29337,1958
29338,1959
29339,1961
29340,1957
29341,1956
29342,1957
29343,1961
29344,1960
29345,1958
29346,1957
29347,1957
29348,1960
29349,1960
29350,1947
29351,1993
29352,1896
29353,1929
29354,1986
29355,1928
29356,1916
29357,1916
29358,1980
29359,1959
29360,1959
29361,1956
29362,1955
29363,1957
29364,1958
29365,1955
29366,1955
29367,1958
29368,1957
29369,1956
29370,1959
29371,1958
29372,1959
29373,1957
29374,1956
29375,1956
29376,1955
29377,1950
29378,1956
29379,1955
29380,1952
29381,1953
29382,1949
29383,1954
29384,1953
29385,1950
29386,1952
29387,1953
29388,1951
29389,1953
29390,1950
29391,1950
29392,1953
29393,1950
29394,1952
29395,1949
29396,1952
29397,1950
29398,1950
29399,1957
29400,1950
29401,1953
29402,1949
29403,1950
29404,1950
29405,1951
29406,1950
29407,1997
29408,1990
29409,1972
29410,1978
29411,1955
29412,1972
29413,1966
29414,1929
29415,1929
29416,1992
29417,1928
29418,1973
29419,1973
29420,1986
29421,1989
29422,1911
29423,1985
29424,1928
29425,1931
29426,1989
29427,1992
29428,1965
29429,1996
29430,1928
29431,1999
29432,1967
29433,1946
29434,1961
29435,1950
29436,1949
29437,1949
29438,1950
29439,1948
29440,1948
29441,1948
29442,1977
29443,1981
29444,1942
29445,1947
29446,1947
29447,1949
29448,1947
29449,1945
29450,1946
29451,1943
29452,1945
29453,1946
29454,1948
29455,1947
29456,1943
29457,1943
29458,1945
29459,1944
29460,1976
29461,1945
29462,1944
29463,1945
29464,1944
29465,1943
29466,1942
29467,1945
29468,1944
29469,1936
29470,1944
29471,1944
29472,1943
29473,1943
29474,1943
29475,1942
29476,1943
29477,1943
29478,1941
29479,1942
29480,1942
29481,1940
29482,1940
29483,1942
29484,1942
29485,1942
29486,1942
29487,1942
29488,1942
29489,1940
29490,1943
29491,1939
29492,1937
29493,1906
29494,1919
29495,1960
29496,1985
29497,1958
29498,1991
29499,1939
29500,1939
29501,1941
29502,1935
29503,1940
29504,1936
29505,1939
29506,1935
29507,1935
29508,1938
29509,1937
29510,1934
29511,1935
29512,1937
29513,1941
29514,1938
29515,1940
29516,1938
29517,1936
29518,1935
29519,1936
29520,1937
29521,1949
29522,1988
29523,1935
29524,1975
29525,1976
29526,1975
29527,1921
29528,1985
29529,1978
29530,1988
29531,1961
29532,1961
29533,1938
29534,1929
29535,1949
29536,1929
29537,1979
29538,1978
29539,1998
29540,1988
29541,1960
29542,1991
29543,1976
29544,1967
29545,1939
29546,1936
29547,1934
29548,1940
29549,1937
29550,1936
29551,1935
29552,1938
29553,1937
29554,1936
29555,1936
29556,1933
29557,1933
29558,1933
29559,1932
29560,1934
29561,1935
29562,1929
29563,1934
29564,1936
29565,1934
29566,1935
29567,1933
29568,1927
29569,1948
29570,1952
29571,1922
29572,1930
29573,1967
29574,1927
29575,1965
29576,1925
29577,1976
29578,1913
29579,1982
29580,1972
29581,1981
29582,1981
29583,1927
29584,1929
29585,1983
29586,1949
29587,1954
29588,1979
29589,1966
29590,1951
29591,1940
29592,1958
29593,1981
29594,1964
29595,1979
29596,1978
29597,1946
29598,1984
29599,1984
29600,1884
29601,1928
29602,1964
29603,1928
29604,1938
29605,1963
29606,1988
29607,1984
29608,1987
29609,1981
29610,1981
29611,1934
29612,1952
29613,1977
29614,1983
29615,1971
29616,1905
29617,1946
29618,1949
29619,1954
29620,1975
29621,1978
29622,1960
29623,1899
29624,1979
29625,1953
29626,1916
29627,1943
29628,1905
29629,1973
29630,1983
29631,1972
29632,1929
29633,1989
29634,1943
29635,1930
29636,1943
29637,1889
29638,1986
29639,1957
29640,1969
29641,1966
29642,1953
29643,1930
29644,1947
29645,1988
29646,1938
29647,1968
29648,1890
29649,1947
29650,1978
29651,1922
29652,1977
29653,1929
29654,1987
29655,1926
29656,1911
29657,1982
29658,1928
29659,1965
29660,1918
29661,1931
29662,1923
29663,1900
29664,1958
29665,1933
29666,1979
29667,1954
29668,1909
29669,1963
29670,1977
29671,1975
29672,1970
29673,1970
29674,1944
29675,1970
29676,1961
29677,1933
29678,1980
29679,1976
29680,1983
29681,1923
29682,1985
29683,1948
29684,1991
29685,1982
29686,1944
29687,1967
29688,1942
29689,1952
29690,1982
29691,1985
29692,1904
29693,1985
29694,1964
29695,1973
29696,1928
29697,1966
29698,1979
29699,1974
29700,1949
29701,1974
29702,1978
29703,1942
29704,1949
29705,1914
29706,1989
29707,1940
29708,1980
29709,1987
29710,1953
29711,1969
29712,1974
29713,1982
29714,1900
29715,1898
29716,1920
29717,1922
29718,1943
29719,1939
29720,1936
29721,1989
29722,1962
29723,1980
29724,1964
29725,1984
29726,1958
29727,1984
