,0
37511,2009
37512,2011
37513,2012
37514,2011
37515,2009
37516,2009
37517,1985
37518,1980
37519,1977
37520,2013
37521,2012
37522,2007
37523,1987
37524,2009
37525,2008
37526,2009
37527,2011
37528,2011
37529,1989
37530,2009
37531,2008
37532,2011
37533,2012
37534,1957
37535,1969
37536,1946
37537,2011
37538,2008
37539,1997
37540,2012
37541,1976
37542,1981
37543,1978
37544,2009
37545,1954
37546,2002
37547,1942
37548,2006
37549,2003
37550,2008
37551,1960
37552,2015
37553,2011
37554,2011
37555,2013
37556,2007
37557,1981
37558,2015
37559,2014
37560,2014
37561,2012
37562,2013
37563,1969
37564,2010
37565,2005
37566,2006
37567,2009
37568,2008
37569,1947
37570,2006
37571,1992
37572,2008
37573,1982
37574,2004
37575,2013
37576,2013
37577,2011
37578,2005
37579,2013
37580,1990
37581,2012
37582,2013
37583,2007
37584,2015
37585,1946
37586,1996
37587,2010
37588,2007
37589,2011
37590,2008
37591,2011
37592,2012
37593,2010
37594,2011
37595,2011
37596,1976
37597,2006
37598,1981
37599,2013
37600,2006
37601,1977
37602,2010
37603,2011
37604,2014
37605,2010
37606,2006
37607,2011
37608,2008
37609,2006
37610,2010
37611,1940
37612,1950
37613,1940
37614,2009
37615,2006
37616,2011
37617,2008
37618,2010
37619,2012
37620,2013
37621,2007
37622,2010
37623,1953
37624,2013
37625,1945
37626,2008
37627,2008
37628,1970
37629,2014
37630,2015
37631,2009
37632,2003
37633,2011
37634,2012
37635,2009
37636,2008
37637,1950
37638,2014
37639,2012
37640,1956
37641,2006
37642,2007
37643,2013
37644,2010
37645,1940
37646,2002
37647,2011
37648,2012
37649,2013
37650,2012
37651,1952
37652,2008
37653,1976
37654,2008
37655,2003
37656,1945
37657,2001
37658,2006
37659,2005
37660,1994
37661,2007
37662,2013
37663,2008
37664,2011
37665,1988
37666,2012
37667,2004
37668,2009
37669,2008
37670,1960
37671,2010
37672,1947
37673,2007
37674,2010
37675,2007
37676,1972
37677,2012
37678,2010
37679,2014
37680,2010
37681,2009
37682,2012
37683,1981
37684,2010
37685,2011
37686,2011
37687,2014
37688,2010
37689,2006
37690,2005
37691,2005
37692,1950
37693,1950
37694,2005
37695,2012
37696,2007
37697,1976
37698,2007
37699,2007
37700,1963
37701,1959
37702,1975
37703,1977
37704,2012
37705,2006
37706,1950
37707,2015
37708,2014
37709,2009
37710,1980
37711,1968
37712,2011
37713,2010
37714,1948
37715,2013
37716,1943
37717,2008
37718,2007
37719,2011
37720,1942
37721,2006
37722,2013
37723,2013
37724,2004
37725,2014
37726,2009
37727,1954
37728,2007
37729,2012
37730,1948
37731,2011
37732,2011
37733,2010
37734,1959
37735,2014
37736,2005
37737,2009
37738,1980
37739,2014
37740,2008
37741,2012
37742,1990
37743,2013
37744,1998
37745,2005
37746,1960
37747,2012
37748,2009
37749,2010
37750,1950
37751,2006
37752,1980
37753,2010
37754,1970
37755,2014
37756,2008
37757,2006
37758,1994
37759,2007
37760,2014
37761,2012
37762,2005
37763,1985
37764,2004
37765,1987
37766,1941
37767,2009
37768,2012
37769,1960
37770,2013
37771,2008
37772,2013
37773,2015
37774,2004
37775,1999
37776,2014
37777,2010
37778,2011
37779,1948
37780,2014
37781,2015
37782,1945
37783,1977
37784,2008
37785,1956
37786,2010
37787,2009
37788,2007
37789,2013
37790,2011
37791,2007
37792,1958
37793,2013
37794,2007
37795,2003
37796,2015
37797,2011
37798,2012
37799,2015
37800,2008
37801,1963
37802,2009
37803,2012
37804,1984
37805,2011
37806,1997
37807,2009
37808,1950
37809,1988
37810,1943
37811,2011
37812,2007
37813,2013
37814,2009
37815,1994
37816,1999
37817,2015
37818,2015
37819,1973
37820,2008
37821,2010
37822,2007
37823,2013
37824,1999
37825,2005
37826,1990
37827,2015
37828,1941
37829,2015
37830,1988
37831,1988
37832,2006
37833,1988
37834,1988
37835,1988
37836,1990
37837,1988
37838,2011
37839,2014
37840,1965
37841,2009
37842,2004
37843,2014
37844,2012
37845,2012
37846,1994
37847,1947
37848,2014
37849,2004
37850,1999
37851,2013
37852,1984
37853,1992
37854,1998
37855,2015
37856,2009
37857,2009
37858,2011
37859,1948
37860,1993
37861,1997
37862,1999
37863,2007
37864,2013
37865,2002
37866,1994
37867,2009
37868,1999
37869,1970
37870,2007
37871,1967
37872,1957
37873,2014
37874,2005
37875,2011
37876,2014
37877,2014
37878,2012
37879,1980
37880,1980
37881,2012
37882,2014
37883,1980
37884,1961
37885,1979
37886,2011
37887,2011
37888,2012
37889,1980
37890,2008
37891,2011
37892,2011
37893,1942
37894,1968
37895,2011
37896,2012
37897,2013
37898,2003
37899,2011
37900,2009
37901,2015
37902,2011
37903,2009
37904,2009
37905,2009
37906,2014
37907,2013
37908,2008
37909,2007
37910,2012
37911,2011
37912,2014
37913,1999
37914,2014
37915,2010
37916,1951
37917,2013
37918,2012
37919,2012
37920,2009
37921,2012
37922,2003
37923,2011
37924,2014
37925,2013
37926,2011
37927,1988
37928,2012
37929,2012
37930,2004
37931,2015
37932,2009
37933,2010
37934,2014
37935,1992
37936,2012
37937,1980
37938,2009
37939,2007
37940,2011
37941,2012
37942,1980
37943,2007
37944,2011
37945,2009
37946,2011
37947,2009
37948,2013
37949,1944
37950,2011
37951,2006
37952,2013
37953,2011
37954,2010
37955,2012
37956,2005
37957,2014
37958,2014
37959,2010
37960,2014
37961,2011
37962,2010
37963,2006
37964,2014
37965,2010
37966,2011
37967,2015
37968,2013
37969,1992
37970,1983
37971,2014
37972,1943
37973,2011
37974,2011
37975,1950
37976,1984
37977,1950
37978,2011
37979,1984
37980,2004
37981,2003
37982,2012
37983,1954
37984,2005
37985,2012
37986,2014
37987,2009
37988,2012
37989,1984
37990,2012
37991,2011
37992,1980
37993,2008
37994,2014
37995,2012
37996,2005
37997,2014
37998,2013
37999,2010
38000,1947
38001,2014
38002,2012
38003,2007
38004,2007
38005,2009
38006,1971
38007,2010
38008,2013
38009,2012
38010,2006
38011,1958
38012,2012
38013,1950
38014,1945
38015,2011
38016,2011
38017,2011
38018,2014
38019,2015
38020,2014
38021,2010
38022,2013
38023,2012
38024,2010
38025,1973
38026,2013
38027,2010
38028,2014
38029,2013
38030,2013
38031,2008
38032,2013
38033,1981
38034,2015
38035,2013
38036,2012
38037,2010
38038,2012
38039,2004
38040,2010
38041,2013
38042,2013
38043,2013
38044,1948
38045,2015
38046,2008
38047,2013
38048,2009
38049,2013
38050,2013
38051,2012
38052,2013
38053,2008
38054,2014
38055,2015
38056,1998
38057,2008
38058,1941
38059,2012
38060,2014
38061,2013
38062,2010
38063,2013
38064,2014
38065,2015
38066,2013
38067,2014
38068,2014
38069,2004
38070,2012
38071,2002
38072,2013
38073,2004
38074,2004
38075,2010
38076,2014
38077,2013
38078,1968
38079,2014
38080,2012
38081,2012
38082,2009
38083,2013
38084,2008
38085,2014
38086,2011
38087,2012
38088,2013
38089,2014
38090,2010
38091,2008
38092,1970
38093,2013
38094,2014
38095,2014
38096,2004
38097,2013
38098,2012
38099,2013
38100,2015
38101,2014
38102,1960
38103,2013
38104,2004
38105,2010
38106,2013
38107,2002
38108,2010
38109,2011
38110,1971
38111,1965
38112,2010
38113,1987
38114,2006
38115,1964
38116,2014
38117,2014
38118,2008
38119,1975
38120,1996
38121,2011
38122,2010
38123,2010
38124,1942
38125,1999
38126,2002
38127,1955
38128,1942
38129,2011
38130,1940
38131,1988
38132,2011
38133,1960
38134,2010
38135,2005
38136,1996
38137,2011
38138,2010
38139,1994
38140,1940
38141,2006
38142,1950
38143,1960
38144,2008
38145,1983
38146,1989
38147,2009
38148,2009
38149,1985
38150,2012
38151,2006
38152,2009
38153,2012
38154,1950
38155,2008
38156,1960
38157,1950
38158,1997
38159,2012
38160,2014
38161,2007
38162,2015
38163,2013
38164,2012
38165,2010
38166,2008
38167,2014
38168,2014
38169,2011
38170,2009
38171,2011
38172,1987
38173,2010
38174,2011
38175,2009
38176,1950
38177,2010
38178,1975
38179,2007
38180,2011
38181,2011
38182,2011
38183,2003
38184,2013
38185,2012
38186,2010
38187,1980
38188,2004
38189,1970
38190,2012
38191,1976
38192,1980
38193,1964
38194,1947
38195,1968
38196,2001
38197,2007
38198,2009
38199,2009
38200,2009
38201,2006
38202,2011
38203,2014
38204,2006
38205,2010
38206,2006
38207,2006
38208,2011
38209,2003
38210,2005
38211,2011
38212,2007
38213,2007
38214,1984
38215,1960
38216,2009
38217,2007
38218,2012
38219,2007
38220,2013
38221,2011
38222,2009
38223,2008
38224,2008
38225,2013
38226,2013
38227,2009
38228,2012
38229,2006
38230,1961
38231,2011
38232,2009
38233,1983
38234,2008
38235,2007
38236,2010
38237,2009
38238,2014
38239,2015
38240,2010
38241,2008
38242,2008
38243,1954
38244,1952
38245,1954
38246,2010
38247,1953
38248,1966
38249,1967
38250,2015
38251,1979
38252,1959
38253,2009
38254,2012
38255,1957
38256,2010
38257,2011
38258,1979
38259,2010
38260,2010
38261,2013
38262,2010
38263,2010
38264,1948
38265,1971
38266,2004
38267,2004
38268,1971
38269,2009
38270,2009
38271,2011
38272,2012
38273,1984
38274,1959
38275,2010
38276,2015
38277,2006
38278,1971
38279,2009
38280,2006
38281,2007
38282,2006
38283,2006
38284,1965
38285,2007
38286,1990
38287,2011
38288,2008
38289,2006
38290,2008
38291,1945
38292,2009
38293,2015
38294,2008
38295,2012
38296,2012
38297,2012
38298,2006
38299,2015
38300,2008
38301,1961
38302,2012
38303,2011
38304,1971
38305,2010
38306,1972
38307,1979
38308,1971
38309,2008
38310,1943
38311,2006
38312,2011
38313,2007
38314,2008
38315,2008
38316,1945
38317,2007
38318,1952
38319,2012
38320,2012
38321,1965
38322,1963
38323,1958
38324,2014
38325,1980
38326,1952
38327,1963
38328,2012
38329,1964
38330,2008
38331,1971
38332,1961
38333,1995
38334,2011
38335,2014
38336,2007
38337,2010
38338,2008
38339,2004
38340,2012
38341,1965
38342,2005
38343,2004
38344,1992
38345,2012
38346,1947
38347,2014
38348,1940
38349,2010
38350,1960
38351,1969
38352,2013
38353,2014
38354,2011
38355,2009
38356,2011
38357,2013
38358,2004
38359,2004
38360,2006
38361,2012
38362,2014
38363,2014
38364,2014
38365,2006
38366,2010
38367,1989
38368,1983
38369,1970
38370,2011
38371,1950
38372,2008
38373,1940
38374,2009
38375,1973
38376,2010
38377,2011
38378,1958
38379,1947
38380,1980
38381,2009
38382,2009
38383,1967
38384,2015
38385,2009
38386,2011
38387,2007
38388,2014
38389,2014
38390,2010
38391,2010
38392,1965
38393,1949
38394,2008
38395,2009
38396,2005
38397,2008
38398,1990
38399,2010
38400,2008
38401,2013
38402,2009
38403,2013
38404,2013
38405,2011
38406,2008
38407,2006
38408,2000
38409,2009
38410,2011
38411,2010
38412,1995
38413,1994
38414,2012
38415,1989
38416,2009
38417,2013
38418,1959
38419,2012
38420,2011
38421,1970
38422,2013
38423,1955
38424,1953
38425,2007
38426,2013
38427,2013
38428,1948
38429,2011
38430,2010
38431,2010
38432,2012
38433,1968
38434,2014
38435,2007
38436,2012
38437,1945
38438,2006
38439,2013
38440,2010
38441,2004
38442,2015
38443,1994
38444,2011
38445,1968
38446,2012
38447,2009
38448,1971
38449,2009
38450,2009
38451,2007
38452,2008
38453,2004
38454,1970
38455,2001
38456,2011
38457,1968
38458,2009
38459,2009
38460,2004
38461,2007
38462,2009
38463,2011
38464,2012
38465,1992
38466,2012
38467,2013
38468,1992
38469,2010
38470,1954
38471,1960
38472,2012
38473,2013
38474,2004
38475,2012
38476,2012
38477,2010
38478,2010
38479,2011
38480,1940
38481,2011
38482,2014
38483,2009
38484,2007
38485,2006
38486,1967
38487,2011
38488,1982
38489,2013
38490,2009
38491,2013
38492,2014
38493,2011
38494,1993
38495,2006
38496,2011
38497,1955
38498,2013
38499,2012
38500,2010
38501,2008
38502,1983
38503,2011
38504,1966
38505,1970
38506,2015
38507,2011
38508,2011
38509,2006
38510,2013
38511,2013
38512,2015
38513,2014
38514,1982
38515,2007
38516,2012
38517,2011
38518,1950
38519,2011
38520,1976
38521,2013
38522,2015
38523,2014
38524,2011
38525,2013
38526,1988
38527,2013
38528,2013
38529,2008
38530,2012
38531,2012
38532,2013
38533,1992
38534,2015
38535,2013
38536,1968
38537,1960
38538,2013
38539,1997
38540,1971
38541,1991
38542,1966
38543,2014
38544,1999
38545,1994
38546,2014
38547,2013
38548,1989
38549,2014
38550,1965
38551,2014
38552,2009
38553,2011
38554,2011
38555,2010
38556,2013
38557,2009
38558,2007
38559,1992
38560,1973
38561,1994
38562,1995
38563,1996
38564,2014
38565,2011
38566,2011
38567,2011
38568,2011
38569,2011
38570,2011
38571,2011
38572,2011
38573,2013
38574,2011
38575,2014
38576,2014
38577,2013
38578,2012
38579,2014
38580,2006
38581,2012
38582,2011
38583,2010
38584,2014
38585,2014
38586,2011
38587,2011
38588,2013
38589,2014
38590,2011
38591,2011
38592,2010
38593,2012
38594,2007
38595,2011
38596,2012
38597,2013
38598,2010
38599,2009
38600,2011
38601,2014
38602,2012
38603,1969
38604,2011
38605,2011
38606,2014
38607,2010
38608,1994
38609,1994
38610,1998
38611,2012
38612,1999
38613,2009
38614,2012
38615,2011
38616,2007
38617,1945
38618,2011
38619,2014
38620,1952
38621,1997
38622,1999
38623,2006
38624,2013
38625,2011
38626,2011
38627,2011
38628,2012
38629,2014
38630,2011
38631,2011
38632,2012
38633,2008
38634,2015
38635,2014
38636,2011
38637,2012
38638,2009
38639,2013
38640,2008
38641,2011
38642,2013
38643,2014
38644,2012
38645,2011
38646,2010
38647,1955
38648,2012
38649,2012
38650,2012
38651,2015
38652,1955
38653,1972
38654,2011
38655,1968
38656,2013
38657,2007
38658,1952
38659,2014
38660,2009
38661,1970
38662,1963
38663,1976
38664,2009
38665,1966
38666,1974
38667,2006
38668,2009
38669,2008
38670,1990
38671,1947
38672,2010
38673,2011
38674,2010
38675,2008
38676,2013
38677,2014
38678,2014
38679,1994
38680,2001
38681,1994
38682,2013
38683,1979
38684,1975
38685,2011
38686,2010
38687,2013
38688,1969
38689,2014
38690,1989
38691,1941
38692,1975
38693,1976
38694,2012
38695,1964
38696,1990
38697,2013
38698,2013
38699,1960
38700,2005
38701,2015
38702,2014
38703,2014
38704,2015
38705,2015
38706,2010
38707,1970
38708,2014
38709,1974
38710,1974
38711,1985
38712,2012
38713,2013
38714,1966
38715,1974
38716,2013
38717,1973
38718,2013
38719,2007
38720,2013
38721,1983
38722,2009
38723,1985
38724,1987
38725,2012
38726,2010
38727,2013
38728,2008
38729,2010
38730,2012
38731,1981
38732,2012
38733,2010
38734,2013
38735,2012
38736,2012
38737,2013
38738,2013
38739,2013
38740,1982
38741,1952
38742,1968
38743,1987
38744,2011
38745,2014
38746,2012
38747,2014
38748,2013
38749,2013
38750,2009
38751,2012
38752,1966
38753,1982
38754,1950
38755,2014
38756,1970
38757,1980
38758,2013
38759,1972
38760,1974
38761,1974
38762,1940
38763,2013
38764,2011
38765,2010
38766,2012
38767,2012
38768,2006
38769,2014
38770,2008
38771,2008
38772,2002
38773,2014
38774,2014
38775,2012
38776,2009
38777,1965
38778,2001
38779,2009
38780,1943
38781,1973
38782,2007
38783,2006
38784,1964
38785,1944
38786,1976
38787,2013
38788,2014
38789,2014
38790,2011
38791,1977
38792,2002
38793,2013
38794,2002
38795,2012
38796,2008
38797,2014
38798,1971
38799,1972
38800,2014
38801,1993
38802,2013
38803,2011
38804,2010
38805,2014
38806,2014
38807,2000
38808,2010
38809,2011
38810,1984
38811,1984
38812,1979
38813,1979
38814,1975
38815,2005
38816,2014
38817,2013
38818,1963
38819,2014
38820,2010
38821,2013
38822,2007
38823,1952
38824,2014
38825,1953
38826,2014
38827,2010
38828,2014
38829,1963
38830,2013
38831,2012
38832,1963
38833,2014
38834,1940
38835,2000
38836,2013
38837,2008
38838,2014
38839,2010
38840,2014
38841,2014
38842,2011
38843,2013
38844,2014
38845,1992
38846,1989
38847,2013
38848,2009
38849,2011
38850,2013
38851,2009
38852,2014
38853,2014
38854,2013
38855,2000
38856,2015
38857,2010
38858,1991
38859,2015
38860,1989
38861,1993
38862,2012
38863,2013
38864,2013
38865,2014
38866,2012
38867,2011
38868,2010
38869,2013
38870,2005
38871,1967
38872,1967
38873,1971
38874,1971
38875,2006
38876,2011
38877,1947
38878,2007
38879,2008
38880,2013
38881,2007
38882,1963
38883,2008
38884,2006
38885,2011
38886,2007
38887,2013
38888,1989
38889,2014
38890,2014
38891,2010
38892,2014
38893,2013
38894,2012
38895,2013
38896,2012
38897,2010
38898,1948
38899,2014
38900,2012
38901,2005
38902,2009
38903,2013
38904,2011
38905,2013
38906,2008
38907,1970
38908,2005
38909,1986
38910,2012
38911,2005
38912,2014
38913,1959
38914,2012
38915,2010
38916,1975
38917,1975
38918,2006
38919,2015
38920,2008
38921,2014
38922,2006
38923,2010
38924,2012
38925,2013
38926,2007
38927,1976
38928,2008
38929,1973
38930,2009
38931,2014
38932,1945
38933,2010
38934,2007
38935,1940
38936,1984
38937,2007
38938,2012
38939,2008
38940,2007
38941,1987
38942,2012
38943,2008
38944,2013
38945,2013
38946,2007
38947,2011
38948,1968
38949,2007
38950,1983
38951,2009
38952,1975
38953,2012
38954,2014
38955,2010
38956,2012
38957,1962
38958,2012
38959,2011
38960,2006
38961,2012
38962,2011
38963,2009
38964,2008
38965,2010
38966,1976
38967,2012
38968,2010
38969,2009
38970,2011
38971,2009
38972,1973
38973,1989
38974,1968
38975,1953
38976,2006
38977,2005
38978,1956
38979,2012
38980,2008
38981,2015
38982,2010
38983,2012
38984,2011
38985,2009
38986,2009
38987,2004
38988,2007
38989,2008
38990,2009
38991,2014
38992,2015
38993,1984
38994,2009
38995,2013
38996,2006
38997,2008
38998,1989
38999,2013
39000,1975
39001,1994
39002,2015
39003,2009
39004,2005
39005,2011
39006,2004
39007,2013
39008,1947
39009,2007
39010,1990
39011,1959
39012,2006
39013,2009
39014,2014
39015,1940
39016,2014
39017,2015
39018,2011
39019,2014
39020,2010
39021,1944
39022,2007
39023,2006
39024,1942
39025,2007
39026,2010
39027,2011
39028,1993
39029,2009
39030,2012
39031,2011
39032,2012
39033,2010
39034,2013
39035,2004
39036,2004
39037,2010
39038,2008
39039,1974
39040,2007
39041,2008
39042,2012
39043,2009
39044,1963
39045,1989
39046,1988
39047,2003
39048,2010
39049,2015
39050,2011
39051,1952
39052,2012
39053,1982
39054,1940
39055,2004
39056,2013
39057,2007
39058,2008
39059,1970
39060,2008
39061,1964
39062,2001
39063,1960
39064,2008
39065,1942
39066,2009
39067,2014
39068,2011
39069,2010
39070,1948
39071,2000
39072,2011
39073,2009
39074,2004
39075,1955
39076,1949
39077,2011
39078,2013
39079,2001
39080,2011
39081,2013
39082,1965
39083,2006
39084,1994
39085,1970
39086,1960
39087,2009
39088,2012
39089,1998
39090,2005
39091,2014
39092,2006
39093,2013
39094,2012
39095,2007
39096,2009
39097,2014
39098,2008
39099,2014
39100,2007
39101,2014
39102,2011
39103,2006
39104,2008
39105,1985
39106,1987
39107,2006
39108,2014
39109,2011
39110,2008
39111,2005
39112,1969
39113,2009
39114,2012
39115,2007
39116,2008
39117,2014
39118,2010
39119,2010
39120,2013
39121,2013
39122,2009
39123,1950
39124,2005
39125,2007
39126,2015
39127,1966
39128,1945
39129,1957
39130,1970
39131,2010
39132,2015
39133,2006
39134,2008
39135,2006
39136,1943
39137,1941
39138,2008
39139,1963
39140,1977
39141,2014
39142,1982
39143,2010
39144,2002
39145,2012
39146,1990
39147,2015
39148,2011
39149,2011
39150,2008
39151,2009
39152,1940
39153,1979
39154,1944
39155,2009
39156,2007
39157,1951
39158,1990
39159,2012
39160,2006
39161,2007
39162,2006
39163,2007
39164,2015
39165,2012
39166,2012
39167,1950
39168,2015
39169,2009
39170,1977
39171,2009
39172,1987
39173,2010
39174,2014
39175,2008
39176,2010
39177,2011
39178,2013
39179,1999
39180,2012
39181,2012
39182,2009
39183,2010
39184,1950
39185,1951
39186,2009
39187,1969
39188,1971
39189,2013
39190,2010
39191,1968
39192,2008
39193,2014
39194,1960
39195,1975
39196,2013
39197,1968
39198,2012
39199,2008
39200,1955
39201,1967
39202,2006
39203,1994
39204,1996
39205,2014
39206,1999
39207,1999
39208,2001
39209,2015
39210,2009
39211,2010
39212,2008
39213,2014
39214,2010
39215,2009
39216,2008
39217,2012
39218,2013
39219,1977
39220,1941
39221,2005
39222,2012
39223,2010
39224,2013
39225,2012
39226,2006
39227,2013
39228,1985
39229,2009
39230,2008
39231,2008
39232,1967
39233,2011
39234,2011
39235,2005
39236,2008
39237,2009
39238,2007
39239,2004
39240,2009
39241,2007
39242,2005
39243,2008
39244,2010
39245,2013
39246,2015
39247,2011
39248,2015
39249,2011
39250,2007
39251,2007
39252,2011
39253,1962
39254,2011
39255,2010
39256,2015
39257,2009
39258,2011
39259,2011
39260,2010
39261,2005
39262,1966
39263,2007
39264,2007
39265,2009
39266,2014
39267,2012
39268,2004
39269,2009
39270,1963
39271,2011
39272,2010
39273,2009
39274,2009
39275,2009
39276,2013
39277,2014
39278,2011
39279,1997
39280,2012
39281,2002
39282,1997
39283,2005
39284,2009
39285,2008
39286,2012
39287,2009
39288,2009
39289,2010
39290,2014
39291,1966
39292,1965
39293,2011
39294,2009
39295,1999
39296,2009
39297,2013
39298,2010
39299,2013
39300,1994
39301,1992
39302,1992
39303,2015
39304,2011
39305,2012
39306,2011
39307,2004
39308,2005
39309,2012
39310,2014
39311,2012
39312,2012
39313,2009
39314,2013
39315,2014
39316,2009
39317,2010
39318,2009
39319,2013
39320,2012
39321,2014
39322,2012
39323,2013
39324,2003
39325,2013
39326,2004
39327,2004
39328,2011
39329,2008
39330,2013
39331,2012
39332,2011
39333,1966
39334,2011
39335,2010
39336,2007
39337,1988
39338,1972
39339,2014
39340,2011
39341,1985
39342,2013
39343,2012
39344,1978
39345,2010
39346,1980
39347,2000
39348,2002
39349,2010
39350,1974
39351,1967
39352,2004
39353,2004
39354,2001
39355,1940
39356,2010
39357,2012
39358,2004
39359,1960
39360,2014
39361,2011
39362,2013
39363,2010
39364,2011
39365,2013
39366,2011
39367,2010
39368,2012
39369,2014
39370,2009
39371,2010
39372,2011
39373,2013
39374,2012
39375,1986
39376,1940
39377,2010
39378,1949
39379,1972
39380,2012
39381,2012
39382,1962
39383,2005
39384,1954
39385,2011
39386,1960
39387,2012
39388,2011
39389,2012
39390,2011
39391,2006
39392,1991
39393,1990
39394,2009
39395,2010
39396,2011
39397,2013
39398,1999
39399,2014
39400,2012
39401,2005
39402,1975
39403,1987
39404,2014
39405,2011
39406,2008
39407,2011
39408,1976
39409,2015
39410,2011
39411,1956
39412,2010
39413,1979
39414,1989
39415,2009
39416,2002
39417,2013
39418,2013
39419,2013
39420,2009
39421,2015
39422,2011
39423,2012
39424,2011
39425,2005
39426,2011
39427,2014
39428,2014
39429,1984
39430,2012
39431,2012
39432,2013
39433,2012
39434,2013
39435,2013
39436,2013
39437,1993
39438,2013
39439,2013
39440,2010
39441,1981
39442,2006
39443,2008
39444,2011
39445,2004
39446,1950
39447,2013
39448,2012
39449,1990
39450,2011
39451,2012
39452,2008
39453,2012
39454,2012
39455,2010
39456,2011
39457,2014
39458,2011
39459,2013
39460,2014
39461,2011
39462,2015
39463,2013
39464,2015
39465,2006
39466,2010
39467,1975
39468,2013
39469,1960
39470,1976
39471,1976
39472,1976
39473,2014
39474,2010
39475,2009
39476,2013
39477,2014
39478,2010
39479,1956
39480,2006
39481,2014
39482,1970
39483,1960
39484,2011
39485,2006
39486,2014
39487,2007
39488,2014
39489,2013
39490,1968
39491,1954
39492,2015
39493,2015
39494,2009
39495,2014
39496,1956
39497,2013
39498,2012
39499,2011
39500,2015
39501,2012
39502,1958
39503,2013
39504,2015
39505,2015
39506,2015
39507,2014
39508,2010
39509,1970
39510,1947
39511,2012
39512,2009
39513,2013
39514,2015
39515,2014
39516,2012
39517,2008
39518,2012
39519,2014
39520,1976
39521,1998
39522,2014
39523,1950
39524,2014
39525,2010
39526,1993
39527,2007
39528,2010
39529,2014
39530,2015
39531,1973
39532,2014
39533,2013
39534,2014
39535,2012
39536,2009
39537,2004
39538,2014
39539,2010
39540,2004
39541,2013
39542,2012
39543,2008
39544,1966
39545,2010
39546,2004
39547,1950
39548,2012
39549,2011
39550,2014
39551,2014
39552,2006
39553,2008
39554,2015
39555,2011
39556,2014
39557,2010
39558,1950
39559,2009
39560,2012
39561,1980
39562,2002
39563,2015
39564,1979
39565,2012
39566,2003
39567,2013
39568,2014
39569,2009
39570,2009
39571,2010
39572,2001
39573,2014
39574,2014
39575,1974
39576,1940
39577,2014
39578,2012
39579,1959
39580,2010
39581,1965
39582,2012
39583,2010
39584,2010
39585,2007
39586,1996
39587,2012
39588,1999
39589,2010
39590,2008
39591,2006
39592,2008
39593,2009
39594,1971
39595,1979
39596,1960
39597,1954
39598,2008
39599,2006
39600,2000
39601,2000
39602,2006
39603,2005
39604,1973
39605,2013
39606,2006
39607,1978
39608,2011
39609,1982
39610,2010
39611,2013
39612,2008
39613,2005
39614,2012
39615,2014
39616,2012
39617,2007
39618,2008
39619,2002
39620,2011
39621,2011
39622,2008
39623,2011
39624,2007
39625,2012
39626,1974
39627,2012
39628,1996
39629,2011
39630,1997
39631,1993
39632,2014
39633,2011
39634,2012
39635,2004
39636,1954
39637,2006
39638,2010
39639,2014
39640,2015
39641,2013
39642,2012
39643,1956
39644,1942
39645,1973
39646,2012
39647,2006
39648,2007
39649,2009
39650,2009
39651,2009
39652,2013
39653,1965
39654,1984
39655,2002
39656,2009
39657,2006
39658,1976
39659,2008
39660,2012
39661,2012
39662,2001
39663,2012
39664,2012
39665,2007
39666,2009
39667,1961
39668,2006
39669,2008
39670,2009
39671,1952
39672,2012
39673,1986
39674,2009
39675,1963
39676,1975
39677,1982
39678,2008
39679,2005
39680,2007
39681,1945
39682,2014
39683,2006
39684,1979
39685,1954
39686,2010
39687,1968
39688,2009
39689,2008
39690,1974
39691,2009
39692,2012
39693,2005
39694,2008
39695,1940
39696,2010
39697,1971
39698,2014
39699,2010
39700,1954
39701,2013
39702,1989
39703,1985
39704,2009
39705,2012
39706,2007
39707,1981
39708,2006
39709,1970
39710,1960
39711,2010
39712,1981
39713,2012
39714,1977
39715,1954
39716,2011
39717,2011
39718,2005
39719,1980
39720,2015
39721,2010
39722,2014
39723,2013
39724,1960
39725,1966
39726,2013
39727,2004
39728,2010
39729,2009
39730,1957
39731,2011
39732,1954
39733,2004
39734,2013
39735,2009
39736,2013
39737,2006
39738,2013
39739,2015
39740,2009
39741,1965
39742,2010
39743,2009
39744,1994
39745,2009
39746,2007
39747,2010
39748,2011
39749,2012
39750,2011
39751,2010
39752,2008
39753,2010
39754,2014
39755,2008
39756,2009
39757,2007
39758,2015
39759,2004
39760,2010
39761,2012
39762,1942
39763,2007
39764,2014
39765,2012
39766,1943
39767,1986
39768,2007
39769,1983
39770,2008
39771,2011
39772,1977
39773,2014
39774,2014
39775,2009
39776,2010
39777,2011
39778,2006
39779,2011
39780,2012
39781,2013
39782,2010
39783,1959
39784,2015
39785,2010
39786,2011
39787,2010
39788,2009
39789,2009
39790,2014
39791,1951
39792,2007
39793,1940
39794,1978
39795,2010
39796,2011
39797,2013
39798,2007
39799,1950
39800,2009
39801,1961
39802,1940
39803,1954
39804,1941
39805,2012
39806,1945
39807,2008
39808,2006
39809,2014
39810,2013
39811,1950
39812,1960
39813,1973
39814,2008
39815,1950
39816,2010
39817,2013
39818,2011
39819,2009
39820,2010
39821,2013
39822,2009
39823,1967
39824,2012
39825,2013
39826,2008
39827,2010
39828,1980
39829,2007
39830,2014
39831,2008
39832,2006
39833,2006
39834,2015
39835,2010
39836,1971
39837,2008
39838,2011
39839,2013
39840,1947
39841,2010
39842,2011
